timepoint,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R
480,0.122806095,0.24252877,0.17084032,0.057434436,0.07088603,0.025294155,0.32387888,0.05107997,0.16828866,-0.0051075546,0.38428858,0.05944962,0.2480162,-0.04591752,0.103641,-0.12162462,-0.093007535,0.099895865,0.11657875,0.016070168,0.0056935046,-0.0477878,0.060669363,-0.063869275,-0.048525985,-0.1046312,0.0615581,0.12407215,-0.048597947,-0.20413208,-0.001040558,-0.09586282,0.099874176,-0.0032029944,-0.039142914,-0.0050885743,0.009810297,0.082077116,0.010631222,0.023270763,-0.022415742,0.15771689,0.17738666,0.07780162,-0.036824238,0.04968728,0.1478589,0.11007463,0.08221434,0.16261832,0.111283235,0.43189892,0.07980306,0.11997722,0.01401474,0.10420426,0.12541553,0.33271492,0.6701193,0.5635568,0.6498867,0.15114148,0.22258897,0.30255046,-0.037905745,0.027324885,0.25190547,0.016243095,0.26454294,0.086440995,0.025888635,-0.078219235,-0.0388525,0.03216993,0.08329167,0.00010463042,0.16990691,-0.016777063,-0.22040804,0.010632498,-0.027099974,-0.04200218,-0.041041464,-0.13652612,0.07483641,0.07900722,-0.036372326,-0.110958144,0.095931746,0.06981433
481,0.12737453,0.2183788,0.16312703,0.034635313,0.04921148,0.015069129,0.2745942,-0.012377833,0.13034199,-0.059100825,0.364449,0.042058084,0.23544437,-0.04105179,0.093662664,-0.13569085,-0.06451818,0.10699347,0.1531121,0.05501094,-0.0046873316,-0.039412927,0.051722184,-0.08276766,-0.061938703,-0.113455996,0.036643483,0.14449413,-0.036398366,-0.19750406,-0.037497856,-0.11842641,0.075874984,0.011195867,-0.11185928,-0.04388666,0.011394131,0.04770848,0.026263751,0.014950147,-0.039448146,0.12867586,0.16687115,0.07990458,-0.024911122,0.057213053,0.15174735,0.11337336,0.09010045,0.15375903,0.084460914,0.3682441,0.11529726,0.12997933,0.024086816,0.09898113,0.17035112,0.32834342,0.6647202,0.5577699,0.54592365,0.056638744,0.21173508,0.28939706,-0.07662008,-0.06890496,0.2023183,0.00460052,0.26815933,0.11117261,-0.0025657967,-0.10615602,-0.04605843,0.0075987424,0.06830118,-0.01972785,0.15248685,-0.00954971,-0.19604923,0.008402898,-0.018424874,-0.059560373,-0.014257221,-0.11933895,0.062095266,0.0016074486,-0.018523868,-0.0917345,0.08414282,0.04472126
482,0.12357569,0.17494585,0.15149589,0.01147713,0.031922255,0.0076169507,0.21264158,-0.07676728,0.092784934,-0.1092897,0.32030556,0.020455413,0.2078656,-0.032930247,0.08157701,-0.14129816,-0.036134295,0.09666893,0.17441922,0.083858475,-0.004262025,-0.026417658,0.040960662,-0.08948924,-0.06061759,-0.106066465,0.014705257,0.16583297,-0.021896468,-0.18187009,-0.068134226,-0.1256392,0.04873879,0.023199713,-0.168794,-0.076801874,0.014194072,0.0144229755,0.04151849,0.011267069,-0.05025035,0.0901113,0.1445038,0.072203144,-0.016139895,0.05560324,0.14366286,0.10708743,0.086648464,0.13117705,0.051563803,0.29509416,0.13465554,0.11112574,0.041640896,0.09155499,0.19526267,0.2960355,0.6273053,0.5131732,0.41497874,-0.042539027,0.18666214,0.26392433,-0.09786895,-0.14988936,0.15272354,0.000121259596,0.2508955,0.13180472,-0.030957246,-0.124567755,-0.05329526,-0.019484432,0.05422907,-0.031613756,0.12769027,-0.0014113202,-0.15506494,0.0054537985,-0.008422713,-0.07384894,0.01943584,-0.0981211,0.048421945,-0.06775357,0.0072628455,-0.061645616,0.07039642,0.017088994
483,0.112415396,0.118601225,0.1381732,-0.008174042,0.019543968,0.004211781,0.14484152,-0.13395445,0.058239624,-0.15217687,0.2547262,-0.0039642397,0.16731365,-0.023327934,0.067634456,-0.13940358,-0.010804151,0.071973756,0.17996623,0.1007101,0.008187667,-0.008105103,0.033871498,-0.080813885,-0.04393377,-0.082614064,-0.00085472554,0.18525481,-0.0057175457,-0.15786652,-0.08541812,-0.1145967,0.024663763,0.033968966,-0.19750383,-0.098780826,0.020381765,-0.013005622,0.055916097,0.012526574,-0.054432135,0.04717367,0.1155879,0.056756444,-0.0064836033,0.049574733,0.12771054,0.094259694,0.07549393,0.10061225,0.017898163,0.21916361,0.13909939,0.07153207,0.065595396,0.08406575,0.19975473,0.23986694,0.5613469,0.43516827,0.26953337,-0.13318515,0.15064278,0.22718638,-0.09927133,-0.20886749,0.11109623,0.005153576,0.21719518,0.14653918,-0.055065222,-0.13043511,-0.0589681,-0.044455618,0.04273057,-0.03350828,0.09863477,0.007718603,-0.10190362,0.0037407374,0.0022220733,-0.082011044,0.056907162,-0.072685815,0.036563996,-0.12090488,0.037534006,-0.022425707,0.054717336,-0.009505771
484,0.09550077,0.057059158,0.124763176,-0.02149845,0.011404184,0.0052237874,0.07769479,-0.17744654,0.02827377,-0.18535613,0.17330799,-0.03030264,0.11785123,-0.014365625,0.05251438,-0.13193274,0.008569475,0.03747841,0.1712374,0.10516439,0.031473175,0.015982205,0.03526296,-0.055825885,-0.013403611,-0.04599846,-0.0075536785,0.19982374,0.010880799,-0.1273904,-0.084372394,-0.085956685,0.008623973,0.044153374,-0.18975297,-0.10630533,0.031139994,-0.031240607,0.06884664,0.018098686,-0.052106343,0.0053788354,0.08557928,0.036353093,0.0075996076,0.043977592,0.108088344,0.0782439,0.060947895,0.06837905,-0.0116972625,0.14594886,0.13110048,0.021703795,0.09329949,0.078047864,0.18541439,0.16652144,0.47211382,0.33208928,0.122226246,-0.20453458,0.10840932,0.18068628,-0.08119348,-0.24255624,0.08314452,0.020063508,0.17321537,0.15390314,-0.071600035,-0.12269889,-0.061939552,-0.063648455,0.034677524,-0.025355544,0.06878955,0.017435664,-0.043507613,0.004624331,0.012193243,-0.0825816,0.09395714,-0.043520257,0.028817987,-0.15282324,0.06813739,0.022903828,0.037173066,-0.03213761
485,0.07499333,-0.0017428647,0.11221303,-0.027269112,0.0059019015,0.010033751,0.016438203,-0.2036003,0.0033507873,-0.20782886,0.083690226,-0.058362555,0.065121986,-0.008240742,0.037331443,-0.1214777,0.019554341,-0.0015595707,0.15163358,0.098399304,0.062201917,0.04586012,0.048367918,-0.016231649,0.027503937,-0.0014640129,-0.0041833282,0.20691377,0.026126986,-0.09345168,-0.06361694,-0.043977857,0.003423818,0.053539712,-0.14301951,-0.09809011,0.046349645,-0.03886262,0.07952624,0.0265271,-0.043714806,-0.030239565,0.05891986,0.013896089,0.028383864,0.042736262,0.08820317,0.061966483,0.047228478,0.040318865,-0.033727232,0.07905974,0.11373334,-0.027161203,0.12087714,0.07405468,0.1556249,0.08432414,0.36593148,0.2140284,-0.015746925,-0.25030944,0.06523089,0.12584856,-0.04633708,-0.25190762,0.0711032,0.042882033,0.12606354,0.1531023,-0.07869215,-0.10247798,-0.06166794,-0.075030975,0.030160582,-0.009159828,0.04144501,0.026803348,0.011738669,0.00854804,0.019608965,-0.075936794,0.12594572,-0.011987476,0.02665103,-0.16251656,0.09498449,0.07031526,0.017977359,-0.04905462
486,0.053312168,-0.0509274,0.100639544,-0.026000414,0.00082831585,0.017114919,-0.035604093,-0.21204755,-0.017133197,-0.21993619,-0.005364234,-0.08858339,0.01563414,-0.0065678963,0.023554174,-0.11074968,0.02053945,-0.040083915,0.12576365,0.08293817,0.095195055,0.08084218,0.074040234,0.033821143,0.0738625,0.044175494,0.00893146,0.20460902,0.037919186,-0.059763182,-0.02578116,0.004158718,0.00913767,0.06101224,-0.061338663,-0.07520377,0.06446647,-0.03652033,0.08705048,0.03569267,-0.029944535,-0.055879503,0.03828798,-0.007975818,0.056118783,0.047982384,0.070038326,0.047394577,0.03766022,0.020775951,-0.04656788,0.019963276,0.09002024,-0.06530242,0.14383015,0.07158433,0.11486142,0.0020740633,0.24952757,0.09147261,-0.13600409,-0.26981133,0.02617108,0.06416982,0.0005019517,-0.24174085,0.07333453,0.06962084,0.08256392,0.14415616,-0.07614254,-0.0729557,-0.058267623,-0.07847973,0.028649848,0.01137172,0.019209567,0.034497097,0.0552072,0.014945896,0.022360189,-0.06415236,0.1485452,0.019753313,0.030458177,-0.15304346,0.11470148,0.11526202,-0.0024165125,-0.059977595
487,0.032939583,-0.08564433,0.08966415,-0.019878868,-0.0059413943,0.024286035,-0.0771951,-0.20586634,-0.034457557,-0.22326449,-0.08523449,-0.121873066,-0.024143647,-0.010304222,0.012957069,-0.102080934,0.011050238,-0.07400068,0.09878159,0.062197592,0.12448432,0.11940726,0.110656224,0.08830854,0.12013149,0.08374915,0.030100081,0.19206545,0.04414301,-0.03032562,0.022805339,0.049515694,0.023134107,0.06468083,0.045261186,-0.04101623,0.08284403,-0.026651975,0.09050373,0.04325152,-0.011706175,-0.06934176,0.024103133,-0.027377242,0.08888018,0.059568837,0.053848427,0.035141606,0.034058362,0.011953903,-0.050748434,-0.03199502,0.062425062,-0.08570605,0.1577568,0.06916495,0.068257906,-0.07214518,0.12927951,-0.026096635,-0.23348206,-0.26810268,-0.0049434053,-0.0032697392,0.053709045,-0.22011346,0.084538676,0.09464538,0.048495885,0.12800835,-0.06537135,-0.03892702,-0.05244463,-0.07575397,0.029163243,0.03153114,0.0036519656,0.038954556,0.07950086,0.022351805,0.018412609,-0.050790288,0.15849061,0.048886977,0.039584253,-0.13082796,0.12522425,0.15322703,-0.023222785,-0.0660051
488,0.015999157,-0.10385954,0.078539886,-0.0123995785,-0.016072106,0.028998265,-0.1091456,-0.19100364,-0.05023892,-0.2203364,-0.1485267,-0.15926094,-0.048790243,-0.019521104,0.007273591,-0.097141735,-0.008134141,-0.10077868,0.07535943,0.03988505,0.14426169,0.15910256,0.15415058,0.14018351,0.16080454,0.11078965,0.056385778,0.1696573,0.04302793,-0.008846601,0.073083594,0.08289093,0.040460363,0.062194187,0.16200648,-0.00062628096,0.09808276,-0.013066914,0.08907868,0.04688442,0.009959857,-0.07040157,0.014550446,-0.043319292,0.122728415,0.075050905,0.038292468,0.024433723,0.036457434,0.0136293275,-0.04876062,-0.07907448,0.032525763,-0.08546106,0.15911946,0.06465715,0.020730145,-0.13210043,0.010811303,-0.13124414,-0.30682006,-0.25517213,-0.025949761,-0.075499035,0.10746,-0.19699837,0.09664185,0.11163334,0.027543511,0.1064149,-0.04918189,-0.006157464,-0.04533304,-0.07009608,0.030581022,0.046379026,-0.004928677,0.038657304,0.07964423,0.028633332,0.006232378,-0.04024935,0.15412398,0.07229842,0.05237015,-0.10455854,0.12603739,0.18026175,-0.043382835,-0.06947397
489,0.004160877,-0.10639552,0.06666481,-0.0076136123,-0.030191617,0.028827934,-0.13364765,-0.17509823,-0.06588152,-0.21409442,-0.19003923,-0.20142794,-0.054665376,-0.033350326,0.008109273,-0.09655028,-0.03494516,-0.11956306,0.059079435,0.019469438,0.1500483,0.1967223,0.19885191,0.18257877,0.19130734,0.12077933,0.08415762,0.1390361,0.03354443,0.0018358941,0.11487998,0.09648033,0.05495676,0.05134206,0.27175665,0.03992504,0.10682838,-3.2633165e-05,0.08232198,0.044791985,0.03382073,-0.06049246,0.006165104,-0.055755425,0.15235227,0.09017933,0.020966062,0.0133801,0.043033097,0.023314545,-0.044533703,-0.12436886,0.0010531124,-0.06593378,0.14591958,0.055782046,-0.023322694,-0.17402053,-0.10129961,-0.21924444,-0.3576309,-0.24388404,-0.036695875,-0.15156923,0.1569649,-0.18237907,0.10049401,0.11468445,0.021101205,0.08183204,-0.031109113,0.019643862,-0.038228206,-0.06542231,0.031889953,0.0516627,-0.007381758,0.032445308,0.05413046,0.031501357,-0.01475615,-0.03680041,0.1358353,0.08715448,0.06661733,-0.08327166,0.118352026,0.19362235,-0.061529316,-0.073261805
490,-0.0016987236,-0.096660614,0.05377584,-0.009444324,-0.04765707,0.021852685,-0.15357915,-0.16618606,-0.08216209,-0.20747894,-0.20742144,-0.24816574,-0.040589754,-0.05028906,0.016553883,-0.09989055,-0.06618287,-0.13101695,0.051699806,0.003563366,0.13953643,0.22861412,0.23832579,0.20977677,0.20855407,0.111835405,0.10962999,0.10298722,0.01566504,0.00018547023,0.13864258,0.085261926,0.06036254,0.03056919,0.35767102,0.074560486,0.106393054,0.008411189,0.070259556,0.03600136,0.05847494,-0.042441733,-0.0054304088,-0.065434285,0.17199193,0.09972699,-0.0009189714,-0.00054122234,0.050557584,0.03690514,-0.042575683,-0.1708694,-0.03187112,-0.032236088,0.11811111,0.040625215,-0.060496107,-0.19687465,-0.20349525,-0.28818634,-0.38961276,-0.24758582,-0.038879223,-0.23020697,0.1989195,-0.18472722,0.08750535,0.099286295,0.028064905,0.057006143,-0.014872595,0.03358043,-0.032349464,-0.065510966,0.032401856,0.044758596,-0.0055308426,0.019736633,0.005362493,0.028982736,-0.04389007,-0.043763667,0.10601774,0.09132683,0.0799343,-0.07479494,0.10472751,0.19205564,-0.076198764,-0.08022496
491,-0.0014898819,-0.07983776,0.040219042,-0.020801833,-0.06659427,0.007065454,-0.17163661,-0.17096877,-0.09896703,-0.20279336,-0.20139894,-0.29799315,-0.00805279,-0.06831907,0.03302158,-0.10575624,-0.09789801,-0.13692245,0.05299798,-0.0063824262,0.113190636,0.25104177,0.26657358,0.2182225,0.21132733,0.08516004,0.12940341,0.065009736,-0.0094461655,-0.013643675,0.13731456,0.048069194,0.051674183,-0.0004435095,0.40593478,0.0981927,0.095424175,0.009341998,0.053551435,0.020517489,0.08240868,-0.019854771,-0.024213707,-0.073401846,0.17673375,0.09877648,-0.02948061,-0.019682296,0.055174273,0.04966264,-0.046961583,-0.22051764,-0.06624548,0.007770361,0.077783465,0.018233726,-0.088575475,-0.20227513,-0.29316282,-0.33860865,-0.40739584,-0.27716497,-0.03566415,-0.30953097,0.2320067,-0.20916502,0.051536057,0.06334571,0.045253493,0.034724083,-0.0036037846,0.032565944,-0.028604003,-0.07304526,0.031795207,0.025031524,-0.0017147316,0.000788012,-0.06048811,0.019976867,-0.07910102,-0.06262079,0.0688488,0.08395643,0.09019717,-0.08405354,0.08871737,0.17606635,-0.085935764,-0.09246359
492,0.003995711,-0.061819144,0.027015734,-0.04309442,-0.08410349,-0.015447766,-0.1896143,-0.19377863,-0.11523894,-0.20162053,-0.17550251,-0.34810153,0.038947243,-0.085381255,0.05704605,-0.11213323,-0.12586519,-0.1395126,0.060802348,-0.010270832,0.074330725,0.26090288,0.27908012,0.2069836,0.20042363,0.04480667,0.1410869,0.028985422,-0.039502032,-0.037806787,0.107654974,-0.0121878795,0.026241492,-0.040507883,0.40812868,0.1073958,0.07429742,0.0014142127,0.033502795,-0.0005884575,0.10399899,0.003560045,-0.052996248,-0.0808617,0.16328822,0.083613396,-0.06558033,-0.04567362,0.05293769,0.05699563,-0.06057186,-0.27370924,-0.101723015,0.045384295,0.028902812,-0.011103808,-0.10653673,-0.19386114,-0.3684499,-0.3729085,-0.41545677,-0.3391077,-0.03093714,-0.3867981,0.25663704,-0.25688627,-0.009737173,0.007636336,0.06805569,0.017324466,0.00064427376,0.01574567,-0.027453657,-0.08897543,0.030201312,-0.0057416335,0.0016980916,-0.023325212,-0.13434528,0.0045016883,-0.11705111,-0.09252592,0.029677939,0.06573609,0.09592006,-0.11221271,0.07414557,0.14786667,-0.08956567,-0.11086278
493,0.013363396,-0.04789954,0.015764339,-0.07573017,-0.09674351,-0.04437635,-0.20782067,-0.2353679,-0.12902822,-0.20436694,-0.13542044,-0.39425227,0.09449004,-0.099592365,0.0872788,-0.11666702,-0.1460616,-0.14074402,0.07155393,-0.009201812,0.028753309,0.2561581,0.27368456,0.17795695,0.178436,-0.0028640367,0.14360093,-0.0014263681,-0.07126078,-0.06883436,0.051114667,-0.08868918,-0.015483426,-0.0867629,0.3626363,0.10093825,0.04523827,-0.01477326,0.012029382,-0.025253965,0.12165466,0.024616744,-0.09228894,-0.08849275,0.13115452,0.052990034,-0.10805159,-0.078616984,0.041138206,0.05578682,-0.08411701,-0.32862568,-0.13703847,0.07284994,-0.023109509,-0.045560196,-0.11429378,-0.17636083,-0.427856,-0.39415142,-0.41691345,-0.43343076,-0.028524913,-0.45831627,0.2747279,-0.32451233,-0.0940213,-0.06406382,0.09141711,0.006491998,-0.0026605846,-0.015173222,-0.028836517,-0.11212374,0.028005892,-0.04361016,0.002805539,-0.050717745,-0.2053922,-0.016052134,-0.15334989,-0.13012074,-0.005707126,0.039061774,0.09657367,-0.15620479,0.06450249,0.11109621,-0.08632385,-0.13468902
494,0.024677154,-0.041853577,0.008318049,-0.1161799,-0.10122222,-0.07738595,-0.22508103,-0.29279223,-0.13797076,-0.21045105,-0.08811838,-0.43136442,0.1514968,-0.10951409,0.12147586,-0.11721226,-0.1553359,-0.14187168,0.08097127,-0.0052031046,-0.016068546,0.23632628,0.25097737,0.13547897,0.14927547,-0.05029474,0.13733557,-0.02323778,-0.100993186,-0.10210925,-0.02619523,-0.17178668,-0.06984243,-0.13497669,0.2750914,0.079896264,0.0120646665,-0.036865108,-0.008589186,-0.05078181,0.13396509,0.041055594,-0.14005408,-0.09633445,0.08277189,0.008467225,-0.15364625,-0.11686291,0.01870224,0.04480226,-0.11601015,-0.38153294,-0.16988534,0.08502208,-0.07219731,-0.08197443,-0.112632066,-0.15479545,-0.47025564,-0.40532306,-0.41336185,-0.5535701,-0.031505696,-0.51971257,0.28876105,-0.4048321,-0.19445977,-0.14536887,0.110646084,0.002944276,-0.012496683,-0.056158792,-0.03226117,-0.13926765,0.025746562,-0.08304929,0.00055660855,-0.0789522,-0.26285914,-0.039150476,-0.18322644,-0.16994506,-0.031945,0.007795416,0.09254723,-0.20933361,0.062305983,0.070366345,-0.07610915,-0.16169447
495,0.03591799,-0.044995345,0.006547341,-0.16020747,-0.09495592,-0.11132431,-0.23873875,-0.35963023,-0.13962515,-0.21840769,-0.040702138,-0.45402974,0.2028308,-0.1143216,0.15676117,-0.112144314,-0.1517222,-0.14289533,0.085015774,-0.00068983395,-0.05212981,0.2028697,0.21435426,0.0856553,0.117668495,-0.08991969,0.12415024,-0.03454416,-0.12490819,-0.1323371,-0.114250585,-0.25035954,-0.13024716,-0.17995451,0.15763776,0.047423214,-0.020339709,-0.061055817,-0.025906116,-0.07410053,0.13977487,0.051911797,-0.19169673,-0.10363324,0.023544524,-0.045381192,-0.1972471,-0.1569253,-0.013123827,0.025206553,-0.15228981,-0.4271113,-0.19675353,0.080751404,-0.112466484,-0.11614813,-0.10270016,-0.13331467,-0.49460205,-0.40833062,-0.4044513,-0.6867909,-0.041541997,-0.5660946,0.30112085,-0.4879138,-0.30039632,-0.22810939,0.12244752,0.00644183,-0.026440274,-0.101344556,-0.03689096,-0.16552639,0.023894446,-0.11765337,-0.0049991608,-0.105327375,-0.297545,-0.061370865,-0.20205136,-0.20506361,-0.04486715,-0.023085525,0.08515112,-0.26231673,0.06867909,0.030672204,-0.059498817,-0.18831465
496,0.045191415,-0.05600599,0.0117165735,-0.2025048,-0.07677669,-0.14269154,-0.2454423,-0.4269268,-0.13215512,-0.22624855,0.0005214942,-0.45741972,0.24222441,-0.11376365,0.18980262,-0.10068176,-0.13482802,-0.1426461,0.08068162,0.0020469404,-0.07217125,0.15897179,0.16934414,0.035287414,0.08836355,-0.11536784,0.10691209,-0.034795877,-0.13975643,-0.15434235,-0.20060126,-0.31354398,-0.18824816,-0.21630077,0.026987135,0.008123293,-0.046819165,-0.08284097,-0.03773001,-0.092241324,0.13841975,0.057401475,-0.24064201,-0.108863465,-0.038885612,-0.10150692,-0.2325521,-0.19380958,-0.05081159,0.0003329942,-0.18723056,-0.4593366,-0.21340275,0.06316059,-0.13911061,-0.14347729,-0.08582377,-0.11465453,-0.5002013,-0.4037069,-0.3885173,-0.8161382,-0.058708508,-0.59293485,0.31323627,-0.5626551,-0.39901343,-0.30348468,0.12538698,0.01583811,-0.041107137,-0.14389756,-0.041775435,-0.18530981,0.022666397,-0.14131454,-0.012758651,-0.12724794,-0.3034116,-0.07906332,-0.20614576,-0.22823183,-0.042161047,-0.048197187,0.07622045,-0.3049441,0.083159044,-0.0033004403,-0.037838638,-0.21029481
497,0.051112115,-0.07107767,0.024433328,-0.23744713,-0.04713946,-0.1681035,-0.2416274,-0.48466823,-0.11464377,-0.23191723,0.030998515,-0.43814033,0.26524454,-0.108148694,0.21728621,-0.083071396,-0.105910145,-0.13898154,0.066760324,0.0013822146,-0.07087883,0.10952422,0.12291674,-0.009142557,0.06557407,-0.122539654,0.08916245,-0.024845256,-0.14329977,-0.1637177,-0.2722516,-0.35233295,-0.23476271,-0.23916905,-0.09800641,-0.032648925,-0.06277649,-0.097733036,-0.042372733,-0.102737285,0.12982146,0.058822986,-0.2793124,-0.10999484,-0.095593326,-0.15134162,-0.2529997,-0.22168027,-0.08877041,-0.024803199,-0.21405667,-0.4723792,-0.2152938,0.03948326,-0.1489843,-0.15960236,-0.06329559,-0.099646434,-0.4866235,-0.39038697,-0.36314586,-0.92305624,-0.08141967,-0.5965231,0.32514435,-0.6188468,-0.47719893,-0.36328343,0.12021098,0.029334927,-0.052789338,-0.17702976,-0.04602786,-0.19321398,0.021998681,-0.14912504,-0.020707984,-0.1425816,-0.27846056,-0.08891153,-0.19334058,-0.23306425,-0.023597002,-0.062492788,0.067839235,-0.32794935,0.10378875,-0.027731568,-0.013049991,-0.22334348
498,0.05295964,-0.084656246,0.044078954,-0.25996122,-0.0083858585,-0.18475954,-0.22461638,-0.52330583,-0.087578416,-0.2336337,0.048307646,-0.39493847,0.26980302,-0.098126434,0.23620613,-0.060481317,-0.06771794,-0.12929042,0.044143304,-0.0033124157,-0.04583015,0.060334135,0.0821115,-0.04251665,0.052366,-0.11023306,0.074365094,-0.006829426,-0.13468239,-0.15748747,-0.31778446,-0.36097527,-0.26167107,-0.2450794,-0.19944498,-0.069705926,-0.06506824,-0.10215868,-0.03900318,-0.103947856,0.11446724,0.058029465,-0.30047843,-0.10500505,-0.1379003,-0.18617262,-0.25301462,-0.23482436,-0.12021251,-0.044460468,-0.22626364,-0.46188977,-0.19857961,0.019585416,-0.14121121,-0.16120508,-0.03617698,-0.08726638,-0.45428675,-0.3662738,-0.32619306,-0.9903148,-0.10689967,-0.5749162,0.33527526,-0.64864063,-0.5238514,-0.40117708,0.10972565,0.04482847,-0.05812729,-0.19504084,-0.048984703,-0.18517146,0.021432048,-0.13826539,-0.026396077,-0.1499773,-0.22518429,-0.08865785,-0.16346624,-0.21525913,0.008803668,-0.062069066,0.061809614,-0.32465538,0.12742059,-0.04017791,0.012467851,-0.22392234
499,0.050806228,-0.09056951,0.06900901,-0.2663487,0.035587702,-0.1908743,-0.1931478,-0.5354566,-0.05286979,-0.23038116,0.052420124,-0.32927144,0.25640896,-0.08453338,0.24427156,-0.0349161,-0.024241881,-0.11120567,0.015834047,-0.011502769,0.0019732458,0.017482292,0.053052366,-0.061846238,0.050335247,-0.08029591,0.0653965,0.016121747,-0.11460177,-0.13456593,-0.3291038,-0.33775362,-0.26315647,-0.23247163,-0.26308262,-0.098812684,-0.052524123,-0.09402982,-0.027807392,-0.0953166,0.093445234,0.057037234,-0.29841214,-0.092173636,-0.1586012,-0.19852929,-0.22894913,-0.22854094,-0.13813221,-0.053280693,-0.2185777,-0.42571318,-0.16078562,0.0143599585,-0.11716339,-0.14658016,-0.0054118684,-0.07506716,-0.40450665,-0.32889032,-0.27659026,-1.0050372,-0.13166745,-0.5283864,0.34069556,-0.6480462,-0.53158313,-0.41353723,0.09809988,0.06015776,-0.054739755,-0.19422014,-0.050340205,-0.15928493,0.02028106,-0.10854507,-0.027373075,-0.14902148,-0.15014693,-0.077541664,-0.11849292,-0.17348425,0.05121135,-0.044855062,0.059365276,-0.29230592,0.15026343,-0.039861605,0.036174808,-0.20987712
500,0.045530144,-0.083165154,0.096603125,-0.25474742,0.07980434,-0.18588148,-0.1479079,-0.5170426,-0.013717189,-0.22197382,0.045416325,-0.24531169,0.22803737,-0.06819997,0.2402367,-0.0088031795,0.019935139,-0.083202004,-0.0134544885,-0.021526981,0.06815301,-0.013596375,0.039855696,-0.0665626,0.05955215,-0.037276182,0.064029425,0.040340304,-0.085193515,-0.09592641,-0.3028263,-0.28516844,-0.23681949,-0.20203117,-0.28056997,-0.1172091,-0.026257357,-0.07319003,-0.009988877,-0.077403635,0.06833533,0.057543833,-0.2700408,-0.07062975,-0.15328059,-0.18355018,-0.17994457,-0.20009877,-0.13639618,-0.04722112,-0.18799932,-0.36461785,-0.101637065,0.0334427,-0.08027391,-0.1160092,0.02822289,-0.05977889,-0.33988446,-0.27631897,-0.21504071,-0.960816,-0.15229383,-0.45980808,0.33781078,-0.6173282,-0.49819115,-0.40002787,0.09029392,0.07364291,-0.041650303,-0.17340298,-0.05009123,-0.11637437,0.017716698,-0.06251838,-0.021739176,-0.14031412,-0.06301195,-0.05654185,-0.06234566,-0.10983135,0.09848805,-0.010976447,0.060909193,-0.23258343,0.16852692,-0.02765665,0.05568803,-0.18083012
