timepoint,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R
260,0.35512942,0.5831601,0.13558851,0.070708506,-0.0912168,0.060742702,0.09129662,0.086724184,-0.014127371,0.14046079,0.22121099,-0.02469185,0.23888761,0.0035457434,0.23537406,0.13371703,0.5344373,0.59425724,0.3551559,0.08690825,-0.030120406,-0.013323531,0.05601068,0.03216089,0.3283769,0.17769289,-0.007909333,0.011833517,0.13595201,0.2368395,-0.0774885,0.024667619,0.28206015,0.1033197,-0.08399137,-0.18056135,0.035968777,0.11468264,0.17050064,0.20689921,0.15556672,0.07405091,0.5369698,0.3518626,0.59349215,0.4089288,0.64354324,0.51114887,0.52420205,0.5564826,0.6050533,0.71540445,0.60062426,0.600232,0.65284693,0.4569237,0.91408473,0.77810395,0.5632083,0.767078,0.26834908,-0.022384487,0.40630332,0.49062285,0.30992728,0.013070939,0.34332284,0.24743733,0.95189166,0.5941335,0.08593061,0.21449223,0.103936754,0.14224815,0.10506002,0.18503188,0.13114126,-0.039109323,0.42269903,0.43938196,0.37605584,0.44033167,0.29612833,0.39284992,0.65324813,0.32814088,0.46471134,0.39284986,0.20972446,0.1179046
261,0.3652938,0.59240156,0.12607309,0.050420556,-0.08589767,0.0942997,0.12177415,0.1005624,-0.0023185692,0.15051837,0.18148163,-0.027542584,0.24113633,-0.006374013,0.2385531,0.13054082,0.5464068,0.6508838,0.36210683,0.075649574,-0.039850317,-0.00553602,0.07315676,0.0137997335,0.38751078,0.19425522,-0.010480669,-0.023523262,0.16859308,0.25721085,-0.020191047,0.06620204,0.31466168,0.13643278,-0.068633944,-0.12914823,0.07013172,0.13387315,0.20514992,0.23477212,0.16405965,0.070664205,0.6394698,0.4067581,0.6970648,0.4988363,0.7328203,0.5974446,0.652378,0.65902054,0.69979197,0.794874,0.76757383,0.7619081,0.72476923,0.49417308,0.9452381,0.78268564,0.5661559,0.7784281,0.26950058,-0.07290632,0.35405934,0.50132734,0.28567028,-0.0446979,0.36590818,0.2418404,1.0287263,0.63465613,0.111470535,0.24560852,0.16394798,0.21691813,0.1354107,0.18391836,0.18733573,0.013119207,0.46905,0.52392143,0.42148256,0.4817135,0.32080048,0.43765324,0.65907174,0.29641315,0.51122344,0.37392956,0.24073885,0.13060145
262,0.36236486,0.57337093,0.109194264,0.023171326,-0.07740945,0.12976478,0.1529122,0.11396582,0.009076028,0.16063502,0.13288184,-0.025136797,0.23428744,-0.012984863,0.23001695,0.12699877,0.5258518,0.6687188,0.3473467,0.053273454,-0.044013985,-0.0041983924,0.0836918,-0.014269627,0.42855254,0.1952897,-0.0153466435,-0.0592042,0.19216184,0.25736398,0.048840385,0.10743676,0.33366847,0.16900095,-0.03602917,-0.06137143,0.10748264,0.15480258,0.23879226,0.25843486,0.17136937,0.079410955,0.7170167,0.44271708,0.771441,0.5675348,0.79581195,0.659393,0.7687357,0.74782616,0.780027,0.8516538,0.92406636,0.91245586,0.7741638,0.5135876,0.9281528,0.74397254,0.5465536,0.75972795,0.27552068,-0.10558333,0.28997764,0.48986918,0.26836064,-0.08053721,0.37833673,0.22864623,1.0565283,0.64717287,0.12925002,0.2621138,0.2095469,0.27772167,0.1582279,0.17484125,0.23778969,0.069970325,0.50335294,0.5798568,0.45116797,0.5053796,0.33530214,0.47000998,0.64707404,0.2578593,0.5369324,0.34758326,0.26648036,0.14490734
263,0.3467689,0.52675045,0.08675438,-0.009105501,-0.067672245,0.16276222,0.18084282,0.124663375,0.016562456,0.1689744,0.07840995,-0.018524382,0.21682276,-0.017071983,0.21043599,0.12326624,0.4755472,0.6461239,0.31139567,0.021039797,-0.040605593,-0.009180122,0.08778985,-0.04963385,0.44890404,0.1821295,-0.020985855,-0.09287912,0.20385158,0.23729545,0.123332456,0.14571086,0.33745784,0.1974896,0.014610312,0.015073517,0.14452796,0.174485,0.26824582,0.27454883,0.17472193,0.10046798,0.7637343,0.45614058,0.8113811,0.6077455,0.826166,0.6917419,0.8632677,0.8144428,0.8374415,0.87760735,1.0547808,1.0400499,0.79566526,0.5131823,0.8640426,0.6644913,0.5028045,0.70964557,0.28426984,-0.118501656,0.21836878,0.4566904,0.26155552,-0.09145998,0.3799522,0.20965795,1.030578,0.6269342,0.13820131,0.26208186,0.23774308,0.31811762,0.17102922,0.15939453,0.2794983,0.12692004,0.5230301,0.60336185,0.46200705,0.5089878,0.3390084,0.48614743,0.61851984,0.21624847,0.53867835,0.31570894,0.28367203,0.15866628
264,0.3203282,0.45677555,0.061292794,-0.043569434,-0.05859721,0.18933393,0.2019875,0.13086778,0.017461991,0.17350508,0.022247078,-0.008775118,0.18867397,-0.019340275,0.18202221,0.11933559,0.40212694,0.58697784,0.257803,-0.017826501,-0.02874806,-0.01942618,0.08662857,-0.08846783,0.44848272,0.15800466,-0.025886107,-0.12215009,0.20287031,0.20045786,0.19622064,0.17870751,0.3265288,0.21899392,0.08114874,0.0917328,0.17773391,0.18978448,0.29026872,0.28052115,0.17180802,0.1315322,0.7769514,0.44610342,0.81532055,0.6154702,0.8211185,0.69239116,0.92792016,0.85251,0.8657719,0.86758775,1.1461557,1.1339691,0.7864658,0.49312675,0.7597051,0.5519155,0.43684137,0.6307837,0.2930823,-0.11198394,0.14466013,0.4052888,0.266131,-0.078031145,0.37127328,0.18736921,0.95223194,0.5730933,0.13883236,0.24617964,0.24835776,0.33491164,0.17294925,0.14062235,0.3106712,0.17941177,0.526906,0.59499884,0.4532744,0.49271718,0.33249277,0.4838897,0.57580537,0.17517383,0.51633644,0.28001443,0.2898738,0.16940367
265,0.28595513,0.37070644,0.035655323,-0.07681728,-0.051791426,0.20645952,0.21363059,0.13156201,0.010462551,0.17222841,-0.03070757,0.0032237517,0.15128529,-0.020314822,0.14813624,0.11509684,0.3150944,0.50007874,0.1926885,-0.05860541,-0.008838658,-0.03305807,0.082169086,-0.12607262,0.42955643,0.12738036,-0.028748173,-0.1448152,0.19060507,0.15324922,0.26057523,0.20464267,0.3034195,0.23170209,0.15866336,0.16064711,0.20392306,0.19787382,0.30207062,0.2748184,0.16121136,0.16812466,0.757361,0.4144508,0.7853012,0.59046185,0.78164184,0.6624448,0.9572703,0.85826796,0.8613794,0.81991017,1.187875,1.1853727,0.7465081,0.45549694,0.626635,0.41799396,0.35384956,0.52925366,0.29921845,-0.08849997,0.074772485,0.34166577,0.28033888,-0.044154078,0.3539463,0.16472933,0.82876146,0.48895985,0.13312154,0.21758588,0.24387737,0.32855248,0.16471536,0.12251005,0.33074102,0.22341892,0.5152102,0.55958843,0.42671368,0.4592374,0.31723496,0.46279457,0.5220515,0.13762826,0.47264296,0.24169075,0.28373763,0.17464887
266,0.2473909,0.2781755,0.012596075,-0.10530491,-0.048305336,0.21268615,0.21444325,0.12678884,-0.004054851,0.16365631,-0.07538958,0.016983362,0.10757623,-0.020191872,0.11288833,0.11057693,0.22560677,0.39807305,0.12402533,-0.09564505,0.017397083,-0.047826212,0.07682882,-0.15765612,0.3961749,0.09512379,-0.028650748,-0.15927772,0.17040251,0.10416077,0.3105934,0.22247112,0.27241653,0.2352381,0.24015437,0.21562509,0.22071815,0.19678167,0.30185387,0.25728405,0.14292057,0.20454282,0.70895565,0.3656808,0.726771,0.53637487,0.71243876,0.6061225,0.94934684,0.8311361,0.82388955,0.7369729,1.1744816,1.1887213,0.6787015,0.40410826,0.47967446,0.27725014,0.26166072,0.41412705,0.300597,-0.052063607,0.014563141,0.27365267,0.3004029,0.0038580569,0.33053067,0.1447545,0.67270195,0.38183805,0.12423543,0.18157709,0.229005,0.302936,0.14854336,0.109407976,0.3402763,0.25594205,0.48965862,0.50552607,0.38638368,0.41352186,0.29538786,0.4244038,0.46093398,0.105821155,0.4130891,0.20153058,0.26532963,0.17246242
267,0.20860729,0.18979686,-0.0057240794,-0.12591353,-0.04858137,0.20815854,0.20459631,0.11754626,-0.024146985,0.14704916,-0.10734463,0.03238211,0.06145708,-0.01892357,0.08042602,0.106002495,0.14478911,0.29564792,0.060386855,-0.12330982,0.047206387,-0.061337642,0.07306602,-0.17910573,0.35354266,0.06574843,-0.025161529,-0.16483636,0.14695355,0.062384784,0.34231427,0.2319003,0.23882563,0.23065141,0.3175671,0.25309008,0.2267753,0.18573266,0.28917605,0.22907592,0.1184013,0.23483773,0.6383491,0.30623752,0.6476011,0.4600861,0.6210328,0.5300498,0.9054606,0.7733972,0.755913,0.6245796,1.1059207,1.142329,0.5884232,0.34377506,0.33492655,0.14477102,0.1691993,0.29568458,0.29587016,-0.00785984,-0.031113114,0.20956679,0.321244,0.05822502,0.30393276,0.13004084,0.5000028,0.26186016,0.11603667,0.14469028,0.20974004,0.26456952,0.12759091,0.105227984,0.34067717,0.27541026,0.4530927,0.4434486,0.33801785,0.36207676,0.26922905,0.3719146,0.39621276,0.080959395,0.34490925,0.15986623,0.23606353,0.16174416
268,0.17328934,0.11573774,-0.018047377,-0.1363773,-0.0523269,0.19469923,0.18580563,0.10569378,-0.04650256,0.12271643,-0.123365134,0.04965878,0.017301293,-0.01627507,0.054413956,0.101922534,0.08216513,0.20734078,0.009738332,-0.1368653,0.0772388,-0.071543686,0.07296545,-0.18771061,0.3071541,0.04266484,-0.0184029,-0.16191687,0.12550533,0.036383905,0.354207,0.2334321,0.2082375,0.22030197,0.38312566,0.27254933,0.2220062,0.16536058,0.26515955,0.19258398,0.09046111,0.2540223,0.5538553,0.24363057,0.5570339,0.3707441,0.5167841,0.4424356,0.83006716,0.6899358,0.6628413,0.491541,0.98783433,1.04903,0.4829732,0.27972695,0.20758179,0.034235597,0.08520492,0.18415432,0.28482062,0.038714986,-0.059029773,0.1570921,0.3376561,0.11118969,0.27705863,0.12247117,0.32801187,0.1407824,0.11241366,0.11371711,0.19235386,0.22139785,0.105467185,0.112673484,0.33387458,0.28190583,0.40922955,0.38467836,0.28825286,0.312076,0.24088438,0.309858,0.3314203,0.06332369,0.27613539,0.11685478,0.19860509,0.14255792
269,0.14442444,0.06427081,-0.024139583,-0.13555638,-0.058698885,0.17547618,0.16111894,0.09373391,-0.06700901,0.09217364,-0.12198028,0.06934639,-0.02067328,-0.011894473,0.03754446,0.0993153,0.044470906,0.14553776,-0.021714402,-0.13325031,0.10407603,-0.076945834,0.07794866,-0.18256377,0.26214868,0.027901765,-0.00897445,-0.15213887,0.11099974,0.032585412,0.3473658,0.22832966,0.18577044,0.20749325,0.43073195,0.27661794,0.20763506,0.13767141,0.23249874,0.15108949,0.062872924,0.25903434,0.46447968,0.18535931,0.4644302,0.27837273,0.40954825,0.3519597,0.72989255,0.5873016,0.55206007,0.34835067,0.8308683,0.9160422,0.37077907,0.21689124,0.10999913,-0.0439995,0.016739696,0.0880261,0.26841053,0.082820505,-0.06802423,0.12217521,0.3454838,0.15640122,0.25247073,0.1230299,0.17324083,0.030367361,0.116769485,0.094733715,0.18236127,0.18147865,0.085655235,0.13267286,0.32204688,0.27724543,0.36236176,0.3396858,0.24380854,0.27047533,0.21196711,0.24349752,0.26971933,0.052486293,0.2143607,0.07274946,0.15655091,0.11626847
270,0.12390805,0.040537983,-0.024759648,-0.123635,-0.06637942,0.15449613,0.13443059,0.08437282,-0.08137732,0.05807006,-0.103776924,0.09201964,-0.04903767,-0.005494234,0.031228093,0.09943066,0.034723528,0.118568264,-0.0304643,-0.11166905,0.124765,-0.07688335,0.088538036,-0.16474047,0.222684,0.02183606,0.0020861323,-0.13819657,0.10718183,0.05423728,0.32528213,0.21842615,0.17528674,0.1959105,0.45694697,0.27033734,0.18600772,0.105782986,0.19513735,0.10832948,0.039717235,0.2493353,0.37872377,0.13781399,0.37808725,0.19245917,0.30842116,0.26676622,0.61315745,0.47301683,0.43215367,0.2060689,0.649593,0.7545713,0.26048416,0.15935731,0.05005466,-0.08426471,-0.03182762,0.013030642,0.24858995,0.12083575,-0.059206158,0.1082023,0.34248677,0.18980604,0.2320214,0.13161488,0.049215194,-0.0592194,0.13133678,0.09202593,0.18358341,0.15162252,0.07097631,0.164036,0.30730492,0.26469126,0.31690112,0.3164792,0.21057568,0.24301216,0.18351528,0.1782389,0.21374111,0.047514208,0.16571836,0.02823698,0.1140527,0.08544826
271,0.112326585,0.045670215,-0.021452967,-0.10205492,-0.07384812,0.13593963,0.10988986,0.08010097,-0.08584015,0.02400605,-0.07139324,0.118100464,-0.06568012,0.0030343495,0.035419144,0.10359658,0.051922843,0.12943085,-0.01623695,-0.073771246,0.1372532,-0.071574345,0.10426674,-0.13709623,0.19151342,0.02339107,0.013495557,-0.12340609,0.115984865,0.100803494,0.29327735,0.20590243,0.1788847,0.18899411,0.46157214,0.26021454,0.16027325,0.07343311,0.15768647,0.06797195,0.02463502,0.2269434,0.30359942,0.105394624,0.30419135,0.120563716,0.22049671,0.19345364,0.48840815,0.35452262,0.31179988,0.0748656,0.46060818,0.5786264,0.1599026,0.109855965,0.03014119,-0.08639794,-0.059540134,-0.038743887,0.22792716,0.15078826,-0.035828907,0.11551387,0.3287752,0.21024296,0.2166578,0.1471035,-0.035231825,-0.120785,0.15681815,0.107449755,0.19754708,0.13634449,0.06314512,0.2034438,0.29146686,0.24851875,0.27686095,0.31951478,0.19276847,0.23332113,0.15586936,0.118847735,0.16535598,0.047180958,0.13384901,-0.015556435,0.075210474,0.053567182
272,0.10899688,0.07655328,-0.016104082,-0.07329017,-0.07962941,0.12345649,0.09126511,0.082792364,-0.07784288,-0.0059281103,-0.02921613,0.147559,-0.07007436,0.01353752,0.04875513,0.112960786,0.0913282,0.17531638,0.017963864,-0.023547465,0.14062333,-0.062034905,0.123788126,-0.10369891,0.16988066,0.030430607,0.023901833,-0.111290894,0.1371475,0.1678444,0.25758213,0.19303247,0.1964947,0.18928404,0.44768512,0.2529361,0.13394473,0.044428572,0.12478475,0.03315874,0.020122206,0.19618537,0.2437323,0.08981411,0.24613559,0.0673277,0.15019299,0.1363893,0.3636362,0.23851345,0.19902049,-0.036918506,0.28077576,0.40368092,0.07544251,0.06975111,0.04701309,-0.05561511,-0.06880219,-0.06882238,0.20918041,0.17245916,-0.002789619,0.14132373,0.3069429,0.2194519,0.20635577,0.16745336,-0.076999314,-0.15105985,0.192128,0.1400216,0.22320455,0.13721617,0.062631525,0.24582538,0.27590853,0.23328406,0.24548416,0.3489887,0.19242577,0.24247384,0.1289504,0.06906559,0.12587103,0.050283328,0.11973983,-0.056734182,0.043690264,0.024565559
273,0.11213858,0.12623233,-0.010635093,-0.04051104,-0.08247744,0.11963574,0.08133729,0.09337159,-0.05635839,-0.027637314,0.017194293,0.17987324,-0.06332473,0.025583353,0.0687694,0.1280962,0.14532685,0.24798365,0.066326685,0.03321251,0.13516982,-0.04996012,0.14502785,-0.06925111,0.15753567,0.040140223,0.032057945,-0.104931906,0.16827537,0.2476493,0.22438611,0.18181053,0.22604018,0.19799405,0.42100617,0.254099,0.11037293,0.021963932,0.10024872,0.006107376,0.027004384,0.16262248,0.20113978,0.090013005,0.20440258,0.033999808,0.09885682,0.0973916,0.24554701,0.1304192,0.10029825,-0.123620786,0.12502785,0.24483947,0.011292353,0.038967285,0.09246892,-0.001568343,-0.064629585,-0.08163553,0.19491628,0.18731819,0.03409967,0.18035167,0.28130805,0.22136608,0.2002832,0.19000527,-0.07870694,-0.15095238,0.23447463,0.18602805,0.25720322,0.15271954,0.068642415,0.28504115,0.26153997,0.2231783,0.22481318,0.4008733,0.20911326,0.26874372,0.10236233,0.031021997,0.09577637,0.055642597,0.12124254,-0.09308219,0.02216108,0.0022516055
274,0.11910451,0.18475537,-0.006529162,-0.0071478756,-0.08159135,0.12541471,0.08140171,0.11155688,-0.022288848,-0.037719782,0.061753634,0.21371874,-0.048046317,0.038416315,0.092229165,0.1486974,0.2043959,0.33478004,0.12096995,0.089681596,0.12217438,-0.037386876,0.16547832,-0.03812091,0.1529441,0.04966679,0.03700994,-0.10632127,0.20508377,0.3300243,0.19866888,0.17370403,0.26344928,0.21457243,0.38874075,0.2669609,0.09220217,0.008134505,0.086445436,-0.012157465,0.044102516,0.13213328,0.17488515,0.10226528,0.17663726,0.018452069,0.06489308,0.075632066,0.13903323,0.034138758,0.020134574,-0.18258965,0.0047311513,0.1150887,-0.030741818,0.016325261,0.15443926,0.06293686,-0.053901907,-0.08382682,0.18676122,0.19778568,0.06886255,0.22525291,0.2570922,0.22107583,0.1967888,0.21165292,-0.048398066,-0.1255083,0.27954197,0.23939675,0.29429358,0.17860427,0.07928396,0.31465763,0.24868323,0.22112338,0.2152619,0.46717322,0.23984101,0.30762443,0.07569248,0.0052041714,0.07489974,0.062214993,0.13389407,-0.122113794,0.011993636,-0.010314011
275,0.12692164,0.24070156,-0.004552897,0.023603087,-0.07667268,0.14006455,0.091126636,0.13591795,0.021788685,-0.033916537,0.098773204,0.24717624,-0.027840145,0.051142644,0.115667894,0.17341359,0.25872484,0.42054534,0.17318664,0.13898154,0.10362254,-0.026417004,0.18258516,-0.013718965,0.15367392,0.056566056,0.038282294,-0.11596488,0.24218029,0.40388393,0.18351732,0.16940856,0.30341583,0.23679945,0.35833225,0.29193622,0.08104292,0.003536298,0.083816275,-0.021820283,0.06839995,0.10960958,0.16167393,0.12090604,0.15844372,0.015879558,0.04440286,0.068070166,0.047147863,-0.04789292,-0.03912066,-0.2140637,-0.07358947,0.023714444,-0.051331393,-4.2367672e-05,0.21901618,0.12412187,-0.043689705,-0.08252359,0.18540585,0.2068513,0.096334465,0.2679416,0.2392368,0.22369681,0.19387713,0.2293491,0.00218555,-0.08285707,0.32209697,0.29263377,0.3282994,0.20872162,0.091997616,0.32903567,0.23721883,0.22833852,0.21558532,0.5372001,0.27956092,0.35254508,0.04877082,-0.009534996,0.062381312,0.06907863,0.15144111,-0.141575,0.01310136,-0.011271819
276,0.13256857,0.28267908,-0.0046800203,0.049097564,-0.06793472,0.16111273,0.108465716,0.16390072,0.07181152,-0.015708908,0.123582244,0.2777408,-0.0068364786,0.06276694,0.13567792,0.19969842,0.29925662,0.48957872,0.21453223,0.17505668,0.08175755,-0.018800702,0.1940159,0.002114813,0.15671743,0.059091642,0.035886668,-0.1324876,0.27379224,0.45855618,0.17947455,0.16868095,0.33987272,0.26089802,0.3357585,0.32617137,0.077121474,0.0071904575,0.09069341,-0.024237089,0.09531219,0.09798388,0.15632723,0.13923627,0.14417355,0.01977507,0.031989343,0.07001465,-0.028782832,-0.114432834,-0.07723984,-0.22069828,-0.1088519,-0.02487602,-0.05339611,-0.012287466,0.27214667,0.1689868,-0.040139142,-0.08424603,0.19013135,0.21712272,0.11269355,0.3004048,0.23100828,0.23289073,0.18925384,0.24023506,0.059019372,-0.033207186,0.35651836,0.33773386,0.3529851,0.23607965,0.10390114,0.32404596,0.22655477,0.24389023,0.22271419,0.59869605,0.3216063,0.3954274,0.021734906,-0.015723178,0.05660853,0.075236015,0.16693215,-0.14996494,0.023895103,-0.00039737564
277,0.13347389,0.30116147,-0.0061288374,0.06761536,-0.056031033,0.18479244,0.13003759,0.19225341,0.12282901,0.015562173,0.13317639,0.30264246,0.010997161,0.07237487,0.14938073,0.22402027,0.31902525,0.52797705,0.23805791,0.19358458,0.058680248,-0.015771527,0.19796696,0.009343499,0.15889874,0.056401227,0.030403024,-0.15283565,0.29462224,0.48535028,0.18448454,0.17036468,0.3669122,0.28210998,0.32455844,0.36402205,0.07932127,0.016643403,0.103506394,-0.021596948,0.1195243,0.09756354,0.15283355,0.15065244,0.1282309,0.02340503,0.021907153,0.07597779,-0.088696055,-0.16504337,-0.09579552,-0.20681854,-0.10536447,-0.031807747,-0.041595355,-0.02236842,0.30186915,0.18746549,-0.04711082,-0.093447365,0.19910066,0.2303335,0.1160876,0.31599888,0.2332519,0.25008485,0.18087564,0.24211316,0.10822173,0.012879453,0.3775536,0.36733952,0.36303416,0.25397417,0.11236329,0.29772994,0.21571386,0.2646972,0.23197483,0.63941425,0.35860148,0.42783946,-0.004893543,-0.016741702,0.055366192,0.079646766,0.1737482,-0.1468221,0.041490067,0.020834608
278,0.12762009,0.28959385,-0.0076802536,0.07835358,-0.041901704,0.20653857,0.15145686,0.21724078,0.16957659,0.05656747,0.12644279,0.319088,0.022293536,0.079175904,0.15457931,0.24214861,0.31366336,0.52534837,0.23904651,0.19237702,0.03597985,-0.017721705,0.19330308,0.009639173,0.15712406,0.04848081,0.022872837,-0.17240103,0.30063945,0.47856703,0.19417152,0.17244855,0.379296,0.29524437,0.3248092,0.39789432,0.0852782,0.02838408,0.1172781,-0.016630923,0.13571212,0.1059358,0.14507638,0.1496237,0.1058022,0.02090118,0.008934198,0.08042589,-0.13343781,-0.19980584,-0.09775378,-0.17763215,-0.072027154,-0.0035169653,-0.021794854,-0.03183124,0.29945242,0.1733923,-0.065891065,-0.11221618,0.20920633,0.2466601,0.10645607,0.30981967,0.24358618,0.27376375,0.16678397,0.2334004,0.13753012,0.04565192,0.380943,0.37570813,0.3548122,0.2570847,0.115227446,0.25066927,0.2033786,0.28584218,0.23744775,0.6486051,0.38314548,0.4417956,-0.030407153,-0.01640686,0.05567656,0.080969796,0.16658494,-0.13317685,0.062031016,0.049319588
279,0.113915846,0.24563585,-0.007950278,0.08156465,-0.02658043,0.22174552,0.16816819,0.23534548,0.20726551,0.10243381,0.10433591,0.3247425,0.024913996,0.082721725,0.15002295,0.24974245,0.28191835,0.476377,0.21569408,0.17174575,0.014650376,-0.02417206,0.17972,0.006019012,0.14867426,0.035968907,0.014691482,-0.18580605,0.2896076,0.43635574,0.20263414,0.1724157,0.37329152,0.29556262,0.33319297,0.41951454,0.091849215,0.038469635,0.12647669,-0.01208974,0.13957423,0.11841753,0.12803097,0.13272966,0.07406928,0.008615101,-0.010582223,0.07870649,-0.16411167,-0.21885853,-0.08682054,-0.13825859,-0.02088827,0.04903965,-0.00025106248,-0.041519616,0.2608019,0.125636,-0.09459353,-0.13958478,0.21691851,0.26484314,0.08565953,0.27968407,0.2567756,0.29976663,0.14570607,0.21352628,0.13826917,0.0578075,0.36399058,0.35950935,0.32690334,0.24225521,0.11128733,0.18581069,0.1880389,0.3012678,0.23260815,0.6183189,0.38889512,0.4309717,-0.05396399,-0.018243134,0.054216865,0.07778858,0.14222537,-0.11144554,0.08122573,0.08079339
280,0.09195694,0.17112452,-0.005969348,0.07821393,-0.011057434,0.22635515,0.17585328,0.24346815,0.23200758,0.14715298,0.06937646,0.31792396,0.017933328,0.082753524,0.13525267,0.24286355,0.22530065,0.38129583,0.16900316,0.13421987,-0.005042586,-0.033823267,0.15757881,0.0021480191,0.13125458,0.019829618,0.0073639774,-0.18763423,0.26130018,0.360711,0.2033332,0.16748706,0.34684223,0.279353,0.34329566,0.42132398,0.09549305,0.043087766,0.12584335,-0.010495852,0.12842326,0.12883379,0.098186344,0.09904209,0.03237842,-0.014381422,-0.0384799,0.067446455,-0.18195169,-0.22254032,-0.06722869,-0.093359984,0.034337465,0.11174801,0.016871583,-0.05180123,0.18635818,0.047625713,-0.1291859,-0.17250079,0.21819901,0.28200498,0.056567505,0.22575712,0.26501104,0.32168457,0.11665275,0.18265878,0.10586247,0.044975918,0.32588822,0.31819382,0.2801771,0.20880385,0.10016698,0.108089164,0.16797397,0.30459777,0.21090497,0.54427576,0.37101352,0.3911845,-0.07502117,-0.025191288,0.04714007,0.068436265,0.09978326,-0.08549015,0.09472552,0.11027281
281,0.062190637,0.07207539,-0.0013477576,0.069898084,0.0039420496,0.21764882,0.17129326,0.23954405,0.24141803,0.18445651,0.025467636,0.29802787,0.0019658587,0.07938707,0.110750765,0.21877126,0.14779726,0.24596456,0.10265921,0.084181696,-0.023216855,-0.04468776,0.12793212,0.0016365804,0.10325387,0.001114797,0.002334205,-0.1733478,0.2174635,0.2572576,0.19030248,0.15513651,0.29991558,0.2446416,0.34688565,0.39786568,0.09297138,0.039339118,0.1114337,-0.0136389835,0.10190159,0.1309214,0.05425026,0.050390087,-0.017422413,-0.046034884,-0.07434916,0.04510778,-0.1879667,-0.21119967,-0.042997815,-0.046483245,0.08040226,0.16937187,0.024354795,-0.06246051,0.08116555,-0.052946296,-0.16395697,-0.20621337,0.20955019,0.29438585,0.022783922,0.1507457,0.25952172,0.33231696,0.07939232,0.14192274,0.04061948,0.0065162443,0.26788643,0.2540686,0.21763566,0.15858632,0.08250574,0.023747394,0.1415339,0.29018414,0.16683216,0.42649496,0.32697073,0.3211535,-0.09336756,-0.03904151,0.030813443,0.051461685,0.040936675,-0.05995875,0.098864466,0.13291577
282,0.025500795,-0.04258166,0.0053015007,0.058351558,0.017958956,0.19452216,0.15260586,0.22255811,0.23469916,0.20856331,-0.023028657,0.26547205,-0.021305213,0.07285166,0.07760397,0.17631258,0.054863982,0.08071469,0.022160985,0.027051253,-0.04027506,-0.05438055,0.09218103,0.0072245756,0.06359042,-0.019452969,0.00068841054,-0.14011687,0.16141485,0.13425712,0.15910722,0.13340327,0.23429374,0.1914163,0.33518684,0.3467482,0.081738874,0.025576744,0.08124033,-0.022557897,0.061880745,0.11943927,-0.0030025416,-0.009071466,-0.07155533,-0.08184456,-0.11603996,0.011884731,-0.1831859,-0.18566626,-0.017936137,-0.00022210444,0.106000274,0.20751558,0.018186642,-0.07317593,-0.046502918,-0.1658902,-0.19312142,-0.23586243,0.18805446,0.2977439,-0.012413918,0.059057135,0.23172337,0.3247257,0.033998184,0.09298643,-0.053151798,-0.05501723,0.19306295,0.17184563,0.14383976,0.095446855,0.0595946,-0.060598653,0.107181884,0.25398937,0.09641721,0.26910716,0.2565237,0.22235543,-0.10940957,-0.06044623,0.0018044792,0.025618551,-0.030689666,-0.039892755,0.09091006,0.14453937
