timepoint,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R
49,-0.036229327,0.0023613602,0.07270516,0.060493488,0.016169718,-0.014659217,0.05137622,0.1060108,-0.056058306,0.122558385,-0.046282995,0.01762153,-0.032294694,-0.02387681,-0.07736891,-0.1470832,-0.016982296,0.1509402,-0.07026344,-0.007884579,0.016898252,-0.17411636,-0.02660698,0.04043445,0.10141149,0.009316101,0.014969873,-0.109160535,0.025366908,0.058175262,-0.016728763,0.02303704,0.010775614,0.022703532,-0.028212897,0.026699988,0.0007814675,0.06077141,-0.019154044,-0.023912959,-0.04481355,0.085482135,-0.05345065,-0.09034372,0.028244218,0.018828884,-0.049760323,-0.046239782,0.001192803,-0.055236846,-0.14077155,-0.15545088,-0.1618468,-0.03158246,-0.014699164,-0.043641757,0.00979047,0.015098898,-0.11423873,-0.14117554,0.0438154,0.13734381,0.030017333,0.20678957,0.15958093,0.093253724,-0.0037509357,0.009701514,-0.083196,-0.11005273,-0.03355406,-0.011847284,0.061236158,0.07618548,-0.056385137,-0.050606083,-0.06097607,0.061764274,-0.008700838,0.25696403,0.031200076,0.11064667,-0.041654438,-0.015735235,-0.08018457,-0.06280415,-0.08749581,0.016649034,-0.042087127,-0.03136558
50,-0.0670637,-0.005420363,0.08282712,0.07155313,-0.020653883,0.0002239329,0.028386634,0.097444475,-0.105706476,0.10199866,-0.073309794,-0.005422485,-0.0534283,-0.06606037,-0.112195484,-0.16244085,0.00026982685,0.18547083,-0.10637628,-0.0043532825,0.064720854,-0.1533123,-0.043408502,0.05877148,0.122159965,0.07150399,0.00059769145,-0.09910453,0.02991313,0.07545596,0.003196343,0.028435096,0.008969652,0.0063217483,0.026862785,0.048938695,0.013583046,0.05276176,-0.0012292233,-0.011827169,-0.03286564,0.07715475,-0.014031652,-0.085169554,0.058402702,0.025486128,-0.029575229,-0.0489635,-0.007241439,-0.06532942,-0.16046214,-0.16232969,-0.16333696,-0.07273253,-0.01751159,-0.03459214,0.0020082702,0.013536283,-0.14390802,-0.18797132,-0.018837037,0.109489955,-0.0025636922,0.18884556,0.20394571,0.14416677,0.04705819,0.058324665,-0.069320925,-0.10257661,-0.021951085,0.034967188,0.08088074,0.074725114,-0.09647428,-0.027647564,-0.046925128,0.08563895,-0.01909565,0.27617833,0.036371738,0.096969865,-0.07326514,-0.00921832,-0.094797544,-0.08823793,-0.07212003,0.01901204,-0.057409145,-0.032172933
51,-0.09549237,-0.014750388,0.09320662,0.08025035,-0.056084737,0.007371549,0.0015949416,0.077618845,-0.15417995,0.07259121,-0.1047978,-0.033353563,-0.077401906,-0.10792947,-0.14058414,-0.17036061,0.007624701,0.19406699,-0.13411163,-0.00724164,0.109792836,-0.12368809,-0.05750131,0.07754235,0.13456951,0.12880705,-0.008188071,-0.08108694,0.028819453,0.07402024,0.020359004,0.03331104,0.00623897,-0.015519925,0.09248438,0.076021425,0.02325734,0.037999768,0.020427285,0.0020213814,-0.019198548,0.051195297,0.027322048,-0.07680498,0.08663084,0.027969228,-0.0067976713,-0.048831295,-0.018236257,-0.07704787,-0.17176896,-0.16267422,-0.16214953,-0.11590624,-0.013871706,-0.022549078,-0.010826638,0.01072914,-0.16228953,-0.22808546,-0.07739539,0.07853127,-0.03691539,0.15076728,0.2472301,0.20245837,0.10280055,0.10991177,-0.058118924,-0.0951818,-0.016603097,0.072132654,0.08587149,0.056490004,-0.12793893,-0.00922431,-0.029269198,0.09964949,-0.045640357,0.26487055,0.028837698,0.07036137,-0.10424964,-0.004004353,-0.10280368,-0.10677132,-0.052189954,0.013608078,-0.06873322,-0.031489298
52,-0.11586064,-0.022155253,0.10376331,0.08655564,-0.08710677,0.0066653145,-0.025367642,0.049544424,-0.19716313,0.036437828,-0.13715453,-0.0608467,-0.10045844,-0.14358218,-0.16064468,-0.16983098,0.0074672196,0.17881286,-0.14955372,-0.014457764,0.146264,-0.084965,-0.06734456,0.09430797,0.13879873,0.17671132,-0.01049918,-0.05881879,0.023403948,0.057034757,0.033903737,0.037817143,0.0059819175,-0.0378937,0.1639271,0.10663279,0.030906707,0.019745981,0.043265957,0.017177163,-0.0032704587,0.013113399,0.07092218,-0.06324108,0.114299275,0.029151432,0.019814262,-0.042701513,-0.026070992,-0.08646584,-0.16907522,-0.15175946,-0.15500998,-0.15448307,-0.001898644,-0.0077617173,-0.024523413,0.008829271,-0.16570094,-0.25357172,-0.123890296,0.04765111,-0.06732428,0.10042437,0.2858743,0.26390138,0.16171962,0.1618542,-0.047610477,-0.08660009,-0.01781395,0.09623675,0.07765284,0.023936342,-0.14559016,0.0005401848,-0.0077902186,0.10478395,-0.08051093,0.22641052,0.013036819,0.03530842,-0.1309437,0.0005463334,-0.10318185,-0.11475526,-0.029125609,9.482808e-05,-0.073799856,-0.027987873
53,-0.12395906,-0.025097074,0.113736115,0.090040915,-0.111288905,-0.0004930476,-0.04918861,0.016702803,-0.23053503,-0.0034714986,-0.16601798,-0.08316674,-0.11855949,-0.16802531,-0.17099515,-0.16068009,0.003007079,0.14452943,-0.15066291,-0.023482025,0.16905907,-0.037747446,-0.07175692,0.10663019,0.1356331,0.21167289,-0.006644567,-0.035976894,0.015289671,0.029748103,0.04341023,0.04185407,0.010381429,-0.05627381,0.23470263,0.13814408,0.037616428,0.0013605008,0.06441561,0.0327847,0.014919435,-0.029918626,0.115417786,-0.04388688,0.14151819,0.030937884,0.04987145,-0.02898145,-0.02651367,-0.09041364,-0.14955176,-0.12723678,-0.13930748,-0.18293826,0.018492188,0.008768062,-0.035290036,0.009124656,-0.15350896,-0.2595824,-0.15243736,0.019518545,-0.08879719,0.04577538,0.31614932,0.3225233,0.22029008,0.2101336,-0.035808664,-0.07593159,-0.025078228,0.10508499,0.059255436,-0.018750152,-0.1461343,-0.00083257386,0.016679233,0.10265065,-0.11456528,0.16785365,-0.005594987,-0.0026375868,-0.14984542,0.005123955,-0.095677346,-0.11028743,-0.0044102133,-0.02034913,-0.07117946,-0.020912332
54,-0.11748172,-0.022133488,0.12192153,0.090051025,-0.1270189,-0.011416872,-0.06715215,-0.017296141,-0.25089744,-0.04350654,-0.18683654,-0.09670734,-0.12797037,-0.17778932,-0.17090131,-0.1434534,-0.0019835383,0.09837427,-0.13732575,-0.031619918,0.17473252,0.016502382,-0.07000856,0.11246533,0.1265442,0.23162818,0.001986443,-0.01576632,0.006323999,-0.0011715204,0.04914025,0.04518544,0.020531323,-0.06694344,0.29775983,0.16702297,0.0443319,-0.014110868,0.08115138,0.047731176,0.03485564,-0.07017573,0.15856004,-0.019087745,0.16772167,0.03450777,0.08180686,-0.0074298633,-0.01710165,-0.086711355,-0.11330994,-0.08930197,-0.113218464,-0.196991,0.045657642,0.02557125,-0.039984986,0.012077461,-0.12790781,-0.24489698,-0.16002914,-0.0040896395,-0.09767325,-0.00602233,0.33455297,0.37127918,0.27399364,0.25011536,-0.020764155,-0.062530234,-0.03701883,0.09809255,0.034801174,-0.066070646,-0.12871984,-0.013495295,0.042419963,0.09535828,-0.1384929,0.099511825,-0.021223329,-0.037374392,-0.15803573,0.010511261,-0.08068241,-0.093423806,0.020657783,-0.045044027,-0.060494434,-0.010162025
55,-0.0966295,-0.01329327,0.12673143,0.08578168,-0.13369434,-0.02272579,-0.077576585,-0.04922447,-0.25619218,-0.079928584,-0.1958331,-0.099583104,-0.12606467,-0.17150581,-0.16045128,-0.11958256,-0.0040885047,0.048643436,-0.1115569,-0.03664214,0.16207144,0.07518351,-0.06212523,0.11039291,0.11342592,0.23613001,0.013143995,-0.00042471438,-0.0018248993,-0.028790964,0.05187082,0.047387924,0.036055475,-0.06775137,0.34603128,0.1892307,0.05148491,-0.024447847,0.091277614,0.06064065,0.055399716,-0.10088315,0.19709279,0.009632645,0.19131869,0.03991494,0.112817734,0.020443436,0.0021134433,-0.07476837,-0.06378118,-0.041176032,-0.07657835,-0.19464216,0.07627929,0.040798336,-0.03693958,0.017155379,-0.09358028,-0.21221459,-0.14693788,-0.022440353,-0.0922722,-0.04934084,0.3380526,0.40284726,0.31768906,0.2771182,-0.0015093614,-0.046622816,-0.05150703,0.07633264,0.008745749,-0.11209281,-0.09514596,-0.03518468,0.06694548,0.08511337,-0.14469168,0.033029653,-0.028817208,-0.063371316,-0.15375142,0.017365532,-0.05953692,-0.066396475,0.04483472,-0.07050884,-0.042572264,0.0035092572
56,-0.06400264,2.0595364e-05,0.12653108,0.07652512,-0.13176914,-0.031040585,-0.07994767,-0.076519884,-0.24614814,-0.10949043,-0.1906751,-0.091777876,-0.111803696,-0.15020265,-0.14067842,-0.09127907,-0.0007011567,0.0037223941,-0.077154174,-0.03705596,0.13239147,0.13466074,-0.04898722,0.09981359,0.09853608,0.22641407,0.024144702,0.008934198,-0.007812838,-0.046945173,0.052742973,0.047930095,0.05548736,-0.05823603,0.3735671,0.20075735,0.0590765,-0.028417688,0.09356035,0.07012229,0.07502438,-0.11726193,0.22752154,0.040106468,0.21014503,0.046317,0.13955972,0.05189272,0.028828258,-0.05555561,-0.0068507763,0.011682164,-0.030848367,-0.17605646,0.1059584,0.052635316,-0.026145928,0.023037896,-0.05665805,-0.16734506,-0.116682574,-0.036107823,-0.0731399,-0.08042216,0.32448766,0.41049546,0.34659326,0.2873577,0.021852579,-0.029213948,-0.06579661,0.04259732,-0.014730551,-0.15111053,-0.04963848,-0.061588984,0.08740256,0.07396521,-0.12834294,-0.020231185,-0.024824567,-0.07638653,-0.13670579,0.02614072,-0.034350425,-0.03332797,0.066893965,-0.09304479,-0.019356433,0.018582275
57,-0.024129976,0.015414065,0.1199374,0.061975703,-0.12255741,-0.033614844,-0.074776925,-0.097371414,-0.22221994,-0.12971471,-0.17090376,-0.074881986,-0.08601896,-0.116976514,-0.11348225,-0.06123717,0.0095899645,-0.029038949,-0.038979463,-0.032314315,0.0893883,0.19044003,-0.032255165,0.08106279,0.08405415,0.2051291,0.032339774,0.012321482,-0.0107648345,-0.051207334,0.053059682,0.046279103,0.07665528,-0.039586738,0.376389,0.19847684,0.066586524,-0.025789583,0.08785778,0.074871466,0.09200736,-0.117366165,0.2467429,0.06994417,0.22197597,0.05243881,0.15884188,0.08338941,0.05899519,-0.031444717,0.050057814,0.062303092,0.02089053,-0.14347678,0.12989579,0.059530426,-0.009128859,0.028014868,-0.023503752,-0.11808631,-0.075158924,-0.046442922,-0.042716313,-0.09725098,0.2928379,0.38934898,0.35714397,0.27872765,0.047976784,-0.012021467,-0.07677622,0.0011959967,-0.032256525,-0.17828119,0.0018172103,-0.08699915,0.10119679,0.063713185,-0.088322125,-0.0509524,-0.0076993373,-0.07410531,-0.10818959,0.037009303,-0.0077835075,0.0004946814,0.08566569,-0.10940601,0.0063706087,0.033025537
58,0.01716826,0.029843858,0.10607903,0.042404603,-0.10803678,-0.028917134,-0.06350791,-0.110834114,-0.18755144,-0.13940276,-0.13830706,-0.051848903,-0.05147426,-0.07666182,-0.081553474,-0.032424565,0.026721274,-0.04444931,-0.0023356606,-0.02294242,0.03870568,0.23749316,-0.014295684,0.05532774,0.071899906,0.17591718,0.03553764,0.010642863,-0.010372282,-0.039566908,0.053977404,0.041970603,0.09709539,-0.014382953,0.3530694,0.1806999,0.07308689,-0.017320974,0.07516779,0.07395229,0.104668416,-0.102281384,0.2527955,0.09706731,0.22510672,0.057039052,0.16839091,0.111380786,0.087757796,-0.0056799836,0.0994601,0.10357429,0.07429635,-0.10086784,0.14380136,0.06057254,0.011175574,0.030229365,0.00059064856,-0.07251196,-0.029749475,-0.055439483,-0.0050202594,-0.099392965,0.24346858,0.33715165,0.34772992,0.25143647,0.07434547,0.0026910857,-0.08145355,-0.042540763,-0.04170896,-0.19024985,0.052350443,-0.105359495,0.10634132,0.05563769,-0.02752323,-0.053548142,0.021796742,-0.056533303,-0.07104498,0.049783748,0.017223487,0.029360356,0.09991445,-0.11741976,0.03137178,0.04455084
59,0.053862892,0.04029363,0.084762484,0.018768692,-0.090528674,-0.016996577,-0.048167404,-0.116672054,-0.14644423,-0.13868283,-0.09663372,-0.026231468,-0.012535656,-0.035032585,-0.04818335,-0.0077638347,0.049310546,-0.039968427,0.027936911,-0.010321945,-0.013034351,0.27080056,0.00203589,0.024461078,0.06328575,0.14278099,0.032383915,0.005388873,-0.0068125217,-0.012730863,0.056204487,0.034650143,0.114544734,0.013929374,0.3048241,0.14757836,0.07745385,-0.0043469034,0.057445977,0.06687495,0.111766405,-0.075817004,0.24498828,0.119815245,0.2186045,0.05915832,0.16724099,0.13277036,0.11032135,0.018050216,0.13492034,0.12932035,0.12422234,-0.05334903,0.1444956,0.0555433,0.03116704,0.028204126,0.0123973,-0.037469972,0.011956253,-0.065211475,0.03511862,-0.087504305,0.178039,0.25483558,0.31896445,0.20804706,0.097639434,0.012544603,-0.077228285,-0.082730986,-0.042265985,-0.18537594,0.09525834,-0.111473694,0.10199938,0.050537534,0.047697756,-0.02696789,0.06081445,-0.026054328,-0.029348334,0.06382737,0.037753582,0.04804193,0.10838309,-0.11645874,0.05241272,0.051041342
60,0.08064063,0.044290908,0.056647122,-0.0072222473,-0.072344124,0.0005643499,-0.030990215,-0.11524727,-0.103716455,-0.12897761,-0.051187802,-0.0016400273,0.025489382,0.00215613,-0.016853457,0.010335237,0.07490083,-0.016120845,0.048160374,0.0035725445,-0.059109244,0.2858973,0.013803379,-0.009195927,0.058609977,0.10961753,0.022591433,-0.0017863632,-0.00069028995,0.02606162,0.05984169,0.02421907,0.12736371,0.04169101,0.23569334,0.10141022,0.07861964,0.011391351,0.037283912,0.053828947,0.1126604,-0.04365747,0.22452652,0.13753778,0.20298493,0.058794994,0.15637805,0.14575905,0.12323058,0.036583696,0.15263785,0.13581751,0.165824,-0.0061092647,0.13074262,0.045174595,0.047173116,0.021074293,0.011500279,-0.017089216,0.043452974,-0.077512495,0.07290879,-0.06295553,0.09972895,0.14693156,0.27403992,0.1535742,0.11443673,0.01563466,-0.062371936,-0.11363218,-0.03437017,-0.16384645,0.1250265,-0.10187339,0.08871211,0.04873192,0.12843058,0.024917569,0.10489124,0.012975238,0.012122726,0.07817558,0.051458173,0.052782536,0.10996186,-0.10741402,0.066812344,0.050953474
61,0.09382537,0.040415764,0.02312033,-0.033361416,-0.055530574,0.0207869,-0.014184492,-0.10742154,-0.06404829,-0.11285738,-0.008023538,0.018924756,0.057069737,0.030001322,0.00907208,0.02015834,0.10044855,0.023812432,0.056322515,0.016535342,-0.093901925,0.27959055,0.01829675,-0.043193635,0.057252917,0.07951365,0.006916115,-0.009371324,0.007080266,0.07150864,0.06421814,0.010735357,0.1346002,0.06553654,0.15167615,0.046403885,0.07574668,0.02808822,0.01749617,0.03566025,0.10755613,-0.012305567,0.19387472,0.1500433,0.17983364,0.056558207,0.13830438,0.1497668,0.12472861,0.047492422,0.15163049,0.12210584,0.19491483,0.035798572,0.10332468,0.030920552,0.056187008,0.008860282,0.0002627806,-0.012117773,0.060201623,-0.09357799,0.10416411,-0.027729139,0.012735089,0.021013279,0.21802123,0.094561376,0.12165404,0.010783684,-0.036412474,-0.13046326,-0.019566087,-0.12767366,0.13809364,-0.07579691,0.06823491,0.0499641,0.20460702,0.09389833,0.14860156,0.054741982,0.048484553,0.09151299,0.056651086,0.04176292,0.1037726,-0.09265241,0.07278273,0.043560885
62,0.09196307,0.028568137,-0.013729353,-0.057145268,-0.041603483,0.039924245,0.00041559208,-0.094349965,-0.031219766,-0.09359906,0.026914231,0.03344475,0.07736295,0.045192238,0.026771413,0.020945149,0.12283925,0.07430323,0.052281193,0.02653745,-0.1136199,0.2504091,0.013445532,-0.07523554,0.057643496,0.054492056,-0.012925262,-0.016292222,0.015463208,0.11716316,0.06796627,-0.0054726494,0.13614899,0.08296301,0.06024854,-0.011736329,0.0685488,0.044141006,0.0006494932,0.013895132,0.097469084,0.012310416,0.15679134,0.15793626,0.15201528,0.053964667,0.11703391,0.14587216,0.11555477,0.049970698,0.13446544,0.090766385,0.20906407,0.06869135,0.06515227,0.01492232,0.056502745,-0.0074868156,-0.016403267,-0.019534629,0.06035369,-0.11383611,0.12601982,0.015963381,-0.07779067,-0.1128612,0.15742454,0.038412943,0.11738134,-0.001842617,-0.00023045969,-0.12986614,-1.430668e-05,-0.080300234,0.13341868,-0.035273105,0.043466825,0.053622074,0.26664925,0.16857049,0.18643315,0.092859834,0.0754172,0.10234321,0.052730717,0.015571219,0.08945797,-0.07550467,0.06975062,0.02920477
63,0.07604252,0.0100948885,-0.051495306,-0.076197214,-0.031460457,0.05403784,0.011425102,-0.077462055,-0.0076662283,-0.0747762,0.048745126,0.041225336,0.08303322,0.04661106,0.034343056,0.013018212,0.13947092,0.12858117,0.0377297,0.032167487,-0.11701283,0.19907047,-0.0018836153,-0.10343805,0.057439025,0.035192512,-0.034579284,-0.021957822,0.023414778,0.15648194,0.069161184,-0.023910154,0.13246709,0.09261626,-0.030945621,-0.06662133,0.057296127,0.05822826,-0.011309316,-0.009400688,0.084154755,0.025833368,0.11731992,0.16179276,0.12289862,0.052703388,0.09709915,0.13614397,0.09839,0.04452848,0.10626531,0.047064424,0.20766538,0.090033226,0.020770442,-0.00040120614,0.048054256,-0.026190376,-0.032241937,-0.03346147,0.044808153,-0.1379795,0.13714413,0.06546885,-0.16642134,-0.24346629,0.099021666,-0.007923217,0.10125133,-0.0207577,0.04379945,-0.11060671,0.02177837,-0.026290298,0.11257884,0.0148513075,0.017829753,0.058697592,0.3069503,0.23610586,0.21354963,0.121217236,0.08973839,0.1091549,0.04002838,-0.022988725,0.067290016,-0.059671007,0.05841057,0.009231752
64,0.049326554,-0.012422967,-0.0876188,-0.08863303,-0.025372723,0.059785657,0.017968934,-0.058417864,0.0057950085,-0.059759103,0.054411184,0.042721923,0.07282142,0.035399184,0.031055532,-0.0022558235,0.1486498,0.17961267,0.015763793,0.032760642,-0.105395935,0.12857692,-0.027634908,-0.12649798,0.053947855,0.02103512,-0.05544126,-0.026292246,0.02998784,0.18381156,0.065656185,-0.043902155,0.1244002,0.09436429,-0.11474993,-0.11202859,0.042956267,0.0693502,-0.017377606,-0.031806327,0.06986275,0.026449954,0.07931253,0.16208418,0.095918514,0.054342244,0.0828434,0.12337513,0.07761751,0.033230104,0.07418205,-0.0014185802,0.19245206,0.0991771,-0.024265267,-0.012660195,0.032572377,-0.0448654,-0.04067885,-0.046056572,0.01691975,-0.16516927,0.13773583,0.117594905,-0.2477211,-0.35962978,0.048961602,-0.038928896,0.07473513,-0.04307606,0.091978155,-0.073743306,0.043354202,0.029146647,0.07941079,0.067731075,-0.005271332,0.063913375,0.32111022,0.2842579,0.22647619,0.13492024,0.08987597,0.11063631,0.01992679,-0.069191754,0.03845533,-0.04849279,0.040641505,-0.014098688
65,0.016949086,-0.035340596,-0.119652286,-0.09331996,-0.022977196,0.055027347,0.019764164,-0.038992718,0.010058165,-0.051277556,0.043342534,0.039501727,0.04796829,0.014870481,0.017554201,-0.022599109,0.14997645,0.22133186,-0.009567251,0.028712187,-0.082393914,0.04420676,-0.062408473,-0.14371015,0.044545732,0.0104085365,-0.073013745,-0.029509915,0.034493934,0.19536445,0.0554808,-0.06462748,0.112992354,0.08929763,-0.18541044,-0.14278612,0.02710342,0.07688596,-0.017561669,-0.05078844,0.057062622,0.015163866,0.045792334,0.15889974,0.07399387,0.05988263,0.07761882,0.110467084,0.058409974,0.019251676,0.045994062,-0.046148084,0.16716418,0.09716853,-0.064223886,-0.019817699,0.013492842,-0.060684677,-0.036107734,-0.049153928,-0.018101854,-0.19422002,0.12942383,0.1686708,-0.31674185,-0.45170513,0.011890717,-0.051406913,0.041277803,-0.06468558,0.13971998,-0.022575166,0.062627494,0.08076213,0.039475203,0.11555996,-0.022961725,0.06793248,0.30864698,0.3034523,0.22363661,0.13102719,0.07614175,0.1059065,-0.0053669373,-0.1171052,0.005037927,-0.044297855,0.019230796,-0.03792133
66,-0.015080734,-0.054655284,-0.14562687,-0.09016847,-0.02354361,0.039248392,0.016855367,-0.021099973,0.007311514,-0.05108607,0.017463546,0.03369278,0.012007654,-0.010110982,-0.004246749,-0.045107666,0.14426687,0.24940759,-0.03408169,0.021245783,-0.053221025,-0.047090027,-0.103633314,-0.1549824,0.027236925,0.0011390867,-0.08533713,-0.031920537,0.036462594,0.18974297,0.03719236,-0.085191175,0.09907775,0.07932452,-0.23928359,-0.1556938,0.011716607,0.08040658,-0.012860906,-0.06401542,0.04799351,-0.0043689143,0.018325333,0.15157843,0.05872959,0.06907488,0.08287225,0.099613525,0.04547458,0.0061432067,0.02858628,-0.079084024,0.13701332,0.086367995,-0.09413535,-0.020582123,-0.004688183,-0.070926905,-0.015161406,-0.036008336,-0.054325182,-0.2239441,0.114668965,0.21443531,-0.3695696,-0.5127895,-0.009864382,-0.04507203,0.0056894794,-0.08095697,0.18195038,0.037581075,0.07797078,0.123612784,-0.0008875122,0.15082604,-0.0335017,0.06932449,0.273019,0.28824094,0.20540683,0.10895015,0.050606124,0.09470105,-0.033200752,-0.16052523,-0.03003221,-0.047978267,-0.0025905797,-0.05920018
67,-0.04067841,-0.0664052,-0.16409309,-0.080121875,-0.026018417,0.0137282675,0.009662421,-0.0066911625,0.0006827628,-0.059762795,-0.018857094,0.027613467,-0.029527167,-0.033856075,-0.031252313,-0.06655815,0.13356277,0.26196313,-0.05399035,0.012356722,-0.023730079,-0.13722096,-0.1476573,-0.16065846,0.0011104735,-0.008993758,-0.09119021,-0.0337033,0.035754148,0.1681935,0.0103010535,-0.10461349,0.08331004,0.066874065,-0.27486104,-0.14986695,-0.0010647229,0.07965888,-0.0050305696,-0.06959927,0.044390365,-0.02650288,-0.0029605285,0.13902111,0.050296348,0.080530755,0.097928554,0.09200128,0.04232199,-0.0025800546,0.02689074,-0.09383816,0.10802371,0.0702519,-0.11045607,-0.0145464875,-0.016897427,-0.07312664,0.022695307,-0.0025659902,-0.08595606,-0.2533884,0.09638103,0.25029314,-0.4034585,-0.5395722,-0.016406488,-0.02256442,-0.02622365,-0.08718035,0.2138087,0.100105874,0.08836781,0.1536403,-0.035497695,0.16758414,-0.03644527,0.06693642,0.22114487,0.23847309,0.17408791,0.070602946,0.016918583,0.07748052,-0.060703915,-0.19381599,-0.06317716,-0.058706556,-0.02158941,-0.07511622
68,-0.054652225,-0.067292325,-0.17426094,-0.06499783,-0.029274533,-0.018588323,-0.0011769665,0.0024799865,-0.0064584287,-0.076709054,-0.059469245,0.023310676,-0.069963776,-0.050737288,-0.059649352,-0.083828,0.120695174,0.25970092,-0.06649677,0.0044347285,0.0007176769,-0.21789451,-0.19018252,-0.16132586,-0.03327004,-0.021689061,-0.09023217,-0.034730755,0.032537196,0.13439079,-0.024484716,-0.12184674,0.0661841,0.05450717,-0.2927557,-0.126995,-0.009197166,0.07455563,0.003798236,-0.06635016,0.04720855,-0.04463098,-0.019203074,0.1199174,0.047347825,0.09171684,0.11995855,0.08753256,0.050450776,-0.0041395463,0.04301038,-0.08660395,0.08615729,0.052933037,-0.1115943,-0.0022548498,-0.018326428,-0.065407634,0.07499176,0.05165077,-0.108318366,-0.28191337,0.07738479,0.271911,-0.4170848,-0.53265417,-0.01009374,0.011092877,-0.048589118,-0.07933935,0.23128846,0.15784596,0.09336445,0.1680033,-0.059196282,0.16257389,-0.032654844,0.05995128,0.16232885,0.15950169,0.13357586,0.020278562,-0.020246025,0.055511005,-0.08513813,-0.2126576,-0.09057175,-0.07408202,-0.035012938,-0.08343803
69,-0.05357358,-0.055243522,-0.17599235,-0.04730268,-0.032264367,-0.053613912,-0.014910441,0.0048833014,-0.011095,-0.10024582,-0.09729763,0.022145094,-0.10237333,-0.05620668,-0.08528313,-0.09428669,0.108826704,0.24568215,-0.070183285,-0.00017189156,0.016117256,-0.2815281,-0.22671086,-0.1577068,-0.07377385,-0.037808582,-0.0830238,-0.034486473,0.02722043,0.09378928,-0.06525974,-0.13589247,0.047974925,0.044370178,-0.2952583,-0.091126084,-0.011129667,0.06510459,0.011497205,-0.05400073,0.05644599,-0.052506994,-0.032599274,0.09302841,0.04706283,0.09919944,0.14425455,0.084731504,0.068830945,0.0028828755,0.07566029,-0.05703409,0.07622102,0.038394447,-0.09816977,0.014777801,-0.005282072,-0.04678138,0.13642254,0.12306489,-0.1185746,-0.30928114,0.05987396,0.2754066,-0.4106735,-0.49652532,0.00484134,0.049121924,-0.056444325,-0.05490244,0.23174918,0.20404291,0.092950076,0.16527423,-0.068662494,0.13571091,-0.024139391,0.048045676,0.10668717,0.061484013,0.088659324,-0.036099374,-0.05583795,0.030742016,-0.104309574,-0.21480422,-0.10863743,-0.09054312,-0.041037884,-0.08295279
70,-0.036200274,-0.029689154,-0.16962163,-0.029677074,-0.034025844,-0.08665624,-0.030581797,-0.0003954807,-0.011043917,-0.12789793,-0.12533544,0.024666514,-0.12062756,-0.04741112,-0.10421149,-0.09602823,0.1009148,0.224675,-0.06505659,0.00051501504,0.020650197,-0.3221608,-0.2529636,-0.15034492,-0.11666567,-0.056987237,-0.070784636,-0.032140736,0.020471662,0.05279488,-0.1088927,-0.14570038,0.029142413,0.03810826,-0.28557098,-0.047855396,-0.005983244,0.051580578,0.01638771,-0.033168,0.071161255,-0.045345664,-0.045453127,0.057964742,0.04600443,0.09955888,0.16519609,0.08128853,0.09430422,0.01856527,0.12070728,-0.007766776,0.08137547,0.030337557,-0.07269087,0.034438755,0.024236673,-0.017178118,0.19995567,0.2048652,-0.115895316,-0.33541536,0.045405876,0.2585046,-0.38554406,-0.4386143,0.023431482,0.08439942,-0.04648703,-0.013185526,0.21443157,0.23330466,0.087555006,0.14571269,-0.06269406,0.0903035,-0.013431082,0.03162883,0.06368312,-0.041919917,0.044534247,-0.091555566,-0.08510212,0.0056231692,-0.11649484,-0.20004728,-0.1144484,-0.10386527,-0.03889053,-0.07345208
